runIndex,seed,topologyHash,category,parameterName,value,unit,status,collectionMethod,interpretation,algorithmApplicability
5,2004,"4D7DBB81","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e legibilidade da derivacao espacial.","Indica se o layout tende a ser compreensivel.","A legibilidade depende da interpretacao espacial: regras claras podem gerar mapas confusos se o embedding ficar apertado."
5,2004,"4D7DBB81","Qualitativo","StructuralVariety","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural depende do repertorio de producoes; aumentar a gramatica aumenta expressividade."
5,2004,"4D7DBB81","Performance","layoutGenerationMilliseconds","0.573","ms","Medido","Tempo para expandir regras, interpretar simbolos no grid e conectar derivacoes.","Representa o custo da expansao e interpretacao da gramatica.","Mede custo de expandir regras, posicionar simbolos e abrir corredores; compare separado da instanciacao Unity."
5,2004,"4D7DBB81","Performance","geometryInstantiationMilliseconds","62.7","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao incluiu custo visual.","Custo visual depende dos prefabs/Unity, nao do Grammar-Based Generation puro."
5,2004,"4D7DBB81","Performance","metricsCalculationMilliseconds","1.506","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
5,2004,"4D7DBB81","Performance","totalGenerationMilliseconds","64.781","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
5,2004,"4D7DBB81","Performance","generatedGameObjectCount","4449","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena derivada."
5,2004,"4D7DBB81","Performance","occupiedCellCount","3265","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante dos simbolos e corredores materializados."
5,2004,"4D7DBB81","Performance","connectionCount","22","contagem","Medido","Quantidade de conexoes criadas por regras sequenciais, laterais, loops e verticalidade.","Reflete a complexidade topologica resultante das regras de producao.","Metrica natural para a gramatica, pois corresponde ao numero de relacoes materializadas entre simbolos."
5,2004,"4D7DBB81","Performance","managedMemoryDeltaKB","1356","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
6,2005,"BEA32F90","Quantitativo","numRoomsTarget","27","contagem","Medido","Contagem de simbolos terminais da gramatica materializados como salas.","Indica quantos simbolos terminais da gramatica viraram salas no grid.","A gramatica controla quantidade por regras de caminho principal, ramificacoes e terminais; a interpretacao espacial pode descartar simbolos se nao houver espaco."
6,2005,"BEA32F90","Quantitativo","connectivityRatio","96.3%","%","Medido","Busca sobre as conexoes derivadas pelas regras sequenciais, de ramificacao, loop e verticalidade.","Mostra se a derivacao sequencial e suas ramificacoes permaneceram conectadas.","A sequencia derivada tende a ser conectada porque cada simbolo nasce de um simbolo anterior; falhas indicam limitacao de embedding espacial."
6,2005,"BEA32F90","Quantitativo","verticalVariance","1.932","metros","Medido","Desvio padrao das alturas dos nos/salas entre pavimentos.","Valor acima de 0 indica que regras verticais geraram pavimentos conectados.","Verticalidade e suportada quando a gramatica inclui regras entre pavimentos."
6,2005,"BEA32F90","Quantitativo","fillPercentage","40.42%","%","Medido","Celulas ocupadas por salas e corredores divididas pelo total do grid.","Indica densidade espacial da dungeon.","A densidade depende do numero de simbolos terminais, tamanhos das salas e comprimento dos corredores."
6,2005,"BEA32F90","Quantitativo","branchFactor","2","media","Medido","Media de conexoes entre simbolos terminais derivados.","Valores maiores indicam mais derivacoes laterais, atalhos e variacao de fluxo.","Ramificacao e controlada por regras laterais e por regras de loop."
6,2005,"BEA32F90","Quantitativo","avgPathLength","206.64","metros","Medido","Distancias calculadas sobre a estrutura terminal gerada pela gramatica.","Distancia media a partir da sala inicial.","Caminhos sao consequencia da ordem de derivacao, nao de busca posterior ou reparo."
6,2005,"BEA32F90","Quantitativo","uniqueModules","44","contagem","Medido","Contagem de simbolos, regras logicas e prefabs usados pela montagem visual.","Indica variedade basica de composicao.","A variedade vem dos simbolos de entrada, sala, ramificacao, tesouro, armadilha, arena, saida e dos assets configurados."
6,2005,"BEA32F90","Quantitativo","navigableVolumeRatio","100%","%","Estimado sem NavMesh","Estimativa logica de celulas navegaveis antes de NavMesh.","Use como estimativa inicial, nao como validacao fisica final.","A navegabilidade e estimada no grid logico; validacao fisica final ainda exige NavMesh."
6,2005,"BEA32F90","Quantitativo","criticalPathLength","332","metros","Medido","Maior distancia encontrada a partir do simbolo inicial materializado.","Aproxima o percurso entre o simbolo inicial e o terminal mais distante.","A gramatica pode controlar um caminho principal longo por regras sequenciais."
6,2005,"BEA32F90","Quantitativo","avgAlternativePathLength","39","metros","Medido","Media das regras de loop/atalho materializadas.","Ha caminhos alternativos mensuraveis.","Loops sao suportados apenas quando a gramatica inclui regras de retorno/atalho."
6,2005,"BEA32F90","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se o sistema de spawn usa salas/celulas geradas por simbolos terminais.","Sistema configurado e com orcamento ativo.","Spawns usam salas/celulas derivadas; balanceamento de combate ainda e camada de gameplay."
6,2005,"BEA32F90","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se loot pode ser distribuido sobre salas/celulas derivadas.","Sistema configurado e com orcamento ativo.","Loot pode usar simbolos Treasure ou salas derivadas, mas progressao economica exige regra complementar."
6,2005,"BEA32F90","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se armadilhas podem ser marcadas em areas navegaveis.","Sistema configurado e com orcamento ativo.","Armadilhas podem usar simbolos Trap ou gargalos, mas pacing de desafio exige camada semantica."
6,2005,"BEA32F90","Booleano","SupportsBacktrackingLoops","Sim","sim/nao","Medido","Conta execucoes em que regras de loop produziram ciclos navegaveis.","A dungeon possui loop para retorno/caminho alternativo.","Suporte nativo quando a gramatica inclui producoes de loop; nao precisa misturar outro algoritmo."
6,2005,"BEA32F90","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Conta execucoes com regras verticais materializadas entre pavimentos.","Parametro atendido quando regras verticais da propria gramatica foram materializadas.","Implementado por regras verticais da propria gramatica, sem BSP, Room Graph, WFC ou outro metodo."
6,2005,"BEA32F90","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Conta execucoes com mais de um pavimento conectado por regras verticais.","Parametro atendido quando a gramatica derivou pavimentos conectados.","Implementado por simbolos em pavimentos diferentes e producoes verticais entre eles."
6,2005,"BEA32F90","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Conta execucoes com regra de arena ou sala ampla acima da area minima configurada.","Existe ao menos uma sala grande o suficiente.","Suportado por uma regra terminal especifica de BossArena, com tamanho configuravel."
6,2005,"BEA32F90","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","O Grammar-Based Generation e deterministico quando todas as escolhas usam a mesma seed."
6,2005,"BEA32F90","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Conta execucoes abaixo do limite de tempo configurado.","Tempo registrado: 55.539 ms.","O custo cresce com quantidade de simbolos, tentativas de embedding e numero de pavimentos."
6,2005,"BEA32F90","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Verifica se os orcamentos de inimigos, loot e armadilhas cabem nas celulas livres.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","Orcamentos sao aplicados apos a derivacao, sobre celulas livres."
6,2005,"BEA32F90","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na diversidade de hashes topologicos entre seeds.","Diversidade topologica: 100%.","A variacao entre seeds depende da escolha das producoes e da interpretacao espacial."
6,2005,"BEA32F90","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na clareza das regras de producao e dos simbolos materializados.","A derivacao por regras facilita explicar por que cada sala existe.","A gramatica e facil de documentar porque cada resultado pode ser explicado por uma sequencia de regras."
6,2005,"BEA32F90","Qualitativo","Flow","3/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","O controle de fluxo e uma vantagem forte, pois caminho principal, ramificacoes e loops sao regras explicitas."
6,2005,"BEA32F90","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e legibilidade da derivacao espacial.","Indica se o layout tende a ser compreensivel.","A legibilidade depende da interpretacao espacial: regras claras podem gerar mapas confusos se o embedding ficar apertado."
6,2005,"BEA32F90","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural depende do repertorio de producoes; aumentar a gramatica aumenta expressividade."
6,2005,"BEA32F90","Performance","layoutGenerationMilliseconds","0.607","ms","Medido","Tempo para expandir regras, interpretar simbolos no grid e conectar derivacoes.","Representa o custo da expansao e interpretacao da gramatica.","Mede custo de expandir regras, posicionar simbolos e abrir corredores; compare separado da instanciacao Unity."
6,2005,"BEA32F90","Performance","geometryInstantiationMilliseconds","53.241","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao incluiu custo visual.","Custo visual depende dos prefabs/Unity, nao do Grammar-Based Generation puro."
6,2005,"BEA32F90","Performance","metricsCalculationMilliseconds","1.689","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
6,2005,"BEA32F90","Performance","totalGenerationMilliseconds","55.539","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
6,2005,"BEA32F90","Performance","generatedGameObjectCount","4467","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena derivada."
6,2005,"BEA32F90","Performance","occupiedCellCount","3311","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante dos simbolos e corredores materializados."
6,2005,"BEA32F90","Performance","connectionCount","27","contagem","Medido","Quantidade de conexoes criadas por regras sequenciais, laterais, loops e verticalidade.","Reflete a complexidade topologica resultante das regras de producao.","Metrica natural para a gramatica, pois corresponde ao numero de relacoes materializadas entre simbolos."
6,2005,"BEA32F90","Performance","managedMemoryDeltaKB","1608","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
7,2006,"608FECB5","Quantitativo","numRoomsTarget","26","contagem","Medido","Contagem de simbolos terminais da gramatica materializados como salas.","Indica quantos simbolos terminais da gramatica viraram salas no grid.","A gramatica controla quantidade por regras de caminho principal, ramificacoes e terminais; a interpretacao espacial pode descartar simbolos se nao houver espaco."
7,2006,"608FECB5","Quantitativo","connectivityRatio","92.31%","%","Medido","Busca sobre as conexoes derivadas pelas regras sequenciais, de ramificacao, loop e verticalidade.","Mostra se a derivacao sequencial e suas ramificacoes permaneceram conectadas.","A sequencia derivada tende a ser conectada porque cada simbolo nasce de um simbolo anterior; falhas indicam limitacao de embedding espacial."
7,2006,"608FECB5","Quantitativo","verticalVariance","1.946","metros","Medido","Desvio padrao das alturas dos nos/salas entre pavimentos.","Valor acima de 0 indica que regras verticais geraram pavimentos conectados.","Verticalidade e suportada quando a gramatica inclui regras entre pavimentos."
7,2006,"608FECB5","Quantitativo","fillPercentage","42.18%","%","Medido","Celulas ocupadas por salas e corredores divididas pelo total do grid.","Indica densidade espacial da dungeon.","A densidade depende do numero de simbolos terminais, tamanhos das salas e comprimento dos corredores."
7,2006,"608FECB5","Quantitativo","branchFactor","1.846","media","Medido","Media de conexoes entre simbolos terminais derivados.","Valores maiores indicam mais derivacoes laterais, atalhos e variacao de fluxo.","Ramificacao e controlada por regras laterais e por regras de loop."
7,2006,"608FECB5","Quantitativo","avgPathLength","266","metros","Medido","Distancias calculadas sobre a estrutura terminal gerada pela gramatica.","Distancia media a partir da sala inicial.","Caminhos sao consequencia da ordem de derivacao, nao de busca posterior ou reparo."
7,2006,"608FECB5","Quantitativo","uniqueModules","41","contagem","Medido","Contagem de simbolos, regras logicas e prefabs usados pela montagem visual.","Indica variedade basica de composicao.","A variedade vem dos simbolos de entrada, sala, ramificacao, tesouro, armadilha, arena, saida e dos assets configurados."
7,2006,"608FECB5","Quantitativo","navigableVolumeRatio","100%","%","Estimado sem NavMesh","Estimativa logica de celulas navegaveis antes de NavMesh.","Use como estimativa inicial, nao como validacao fisica final.","A navegabilidade e estimada no grid logico; validacao fisica final ainda exige NavMesh."
7,2006,"608FECB5","Quantitativo","criticalPathLength","490","metros","Medido","Maior distancia encontrada a partir do simbolo inicial materializado.","Aproxima o percurso entre o simbolo inicial e o terminal mais distante.","A gramatica pode controlar um caminho principal longo por regras sequenciais."
7,2006,"608FECB5","Quantitativo","avgAlternativePathLength","0","metros","Medido","Media das regras de loop/atalho materializadas.","Nao houve caminho alternativo nesta execucao.","Loops sao suportados apenas quando a gramatica inclui regras de retorno/atalho."
7,2006,"608FECB5","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se o sistema de spawn usa salas/celulas geradas por simbolos terminais.","Sistema configurado e com orcamento ativo.","Spawns usam salas/celulas derivadas; balanceamento de combate ainda e camada de gameplay."
7,2006,"608FECB5","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se loot pode ser distribuido sobre salas/celulas derivadas.","Sistema configurado e com orcamento ativo.","Loot pode usar simbolos Treasure ou salas derivadas, mas progressao economica exige regra complementar."
7,2006,"608FECB5","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se armadilhas podem ser marcadas em areas navegaveis.","Sistema configurado e com orcamento ativo.","Armadilhas podem usar simbolos Trap ou gargalos, mas pacing de desafio exige camada semantica."
7,2006,"608FECB5","Booleano","SupportsBacktrackingLoops","Nao","sim/nao","Medido","Conta execucoes em que regras de loop produziram ciclos navegaveis.","A dungeon ficou mais linear nesta execucao.","Suporte nativo quando a gramatica inclui producoes de loop; nao precisa misturar outro algoritmo."
7,2006,"608FECB5","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Conta execucoes com regras verticais materializadas entre pavimentos.","Parametro atendido quando regras verticais da propria gramatica foram materializadas.","Implementado por regras verticais da propria gramatica, sem BSP, Room Graph, WFC ou outro metodo."
7,2006,"608FECB5","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Conta execucoes com mais de um pavimento conectado por regras verticais.","Parametro atendido quando a gramatica derivou pavimentos conectados.","Implementado por simbolos em pavimentos diferentes e producoes verticais entre eles."
7,2006,"608FECB5","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Conta execucoes com regra de arena ou sala ampla acima da area minima configurada.","Existe ao menos uma sala grande o suficiente.","Suportado por uma regra terminal especifica de BossArena, com tamanho configuravel."
7,2006,"608FECB5","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","O Grammar-Based Generation e deterministico quando todas as escolhas usam a mesma seed."
7,2006,"608FECB5","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Conta execucoes abaixo do limite de tempo configurado.","Tempo registrado: 55.863 ms.","O custo cresce com quantidade de simbolos, tentativas de embedding e numero de pavimentos."
7,2006,"608FECB5","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Verifica se os orcamentos de inimigos, loot e armadilhas cabem nas celulas livres.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","Orcamentos sao aplicados apos a derivacao, sobre celulas livres."
7,2006,"608FECB5","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na diversidade de hashes topologicos entre seeds.","Diversidade topologica: 100%.","A variacao entre seeds depende da escolha das producoes e da interpretacao espacial."
7,2006,"608FECB5","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na clareza das regras de producao e dos simbolos materializados.","A derivacao por regras facilita explicar por que cada sala existe.","A gramatica e facil de documentar porque cada resultado pode ser explicado por uma sequencia de regras."
7,2006,"608FECB5","Qualitativo","Flow","3/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","O controle de fluxo e uma vantagem forte, pois caminho principal, ramificacoes e loops sao regras explicitas."
7,2006,"608FECB5","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e legibilidade da derivacao espacial.","Indica se o layout tende a ser compreensivel.","A legibilidade depende da interpretacao espacial: regras claras podem gerar mapas confusos se o embedding ficar apertado."
7,2006,"608FECB5","Qualitativo","StructuralVariety","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural depende do repertorio de producoes; aumentar a gramatica aumenta expressividade."
7,2006,"608FECB5","Performance","layoutGenerationMilliseconds","0.554","ms","Medido","Tempo para expandir regras, interpretar simbolos no grid e conectar derivacoes.","Representa o custo da expansao e interpretacao da gramatica.","Mede custo de expandir regras, posicionar simbolos e abrir corredores; compare separado da instanciacao Unity."
7,2006,"608FECB5","Performance","geometryInstantiationMilliseconds","53.61","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao incluiu custo visual.","Custo visual depende dos prefabs/Unity, nao do Grammar-Based Generation puro."
7,2006,"608FECB5","Performance","metricsCalculationMilliseconds","1.697","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
7,2006,"608FECB5","Performance","totalGenerationMilliseconds","55.863","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
7,2006,"608FECB5","Performance","generatedGameObjectCount","4687","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena derivada."
7,2006,"608FECB5","Performance","occupiedCellCount","3455","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante dos simbolos e corredores materializados."
7,2006,"608FECB5","Performance","connectionCount","24","contagem","Medido","Quantidade de conexoes criadas por regras sequenciais, laterais, loops e verticalidade.","Reflete a complexidade topologica resultante das regras de producao.","Metrica natural para a gramatica, pois corresponde ao numero de relacoes materializadas entre simbolos."
7,2006,"608FECB5","Performance","managedMemoryDeltaKB","1992","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
8,2007,"A6FF72C5","Quantitativo","numRoomsTarget","25","contagem","Medido","Contagem de simbolos terminais da gramatica materializados como salas.","Indica quantos simbolos terminais da gramatica viraram salas no grid.","A gramatica controla quantidade por regras de caminho principal, ramificacoes e terminais; a interpretacao espacial pode descartar simbolos se nao houver espaco."
8,2007,"A6FF72C5","Quantitativo","connectivityRatio","100%","%","Medido","Busca sobre as conexoes derivadas pelas regras sequenciais, de ramificacao, loop e verticalidade.","Mostra se a derivacao sequencial e suas ramificacoes permaneceram conectadas.","A sequencia derivada tende a ser conectada porque cada simbolo nasce de um simbolo anterior; falhas indicam limitacao de embedding espacial."
8,2007,"A6FF72C5","Quantitativo","verticalVariance","1.998","metros","Medido","Desvio padrao das alturas dos nos/salas entre pavimentos.","Valor acima de 0 indica que regras verticais geraram pavimentos conectados.","Verticalidade e suportada quando a gramatica inclui regras entre pavimentos."
8,2007,"A6FF72C5","Quantitativo","fillPercentage","38.64%","%","Medido","Celulas ocupadas por salas e corredores divididas pelo total do grid.","Indica densidade espacial da dungeon.","A densidade depende do numero de simbolos terminais, tamanhos das salas e comprimento dos corredores."
8,2007,"A6FF72C5","Quantitativo","branchFactor","2.08","media","Medido","Media de conexoes entre simbolos terminais derivados.","Valores maiores indicam mais derivacoes laterais, atalhos e variacao de fluxo.","Ramificacao e controlada por regras laterais e por regras de loop."
8,2007,"A6FF72C5","Quantitativo","avgPathLength","186.417","metros","Medido","Distancias calculadas sobre a estrutura terminal gerada pela gramatica.","Distancia media a partir da sala inicial.","Caminhos sao consequencia da ordem de derivacao, nao de busca posterior ou reparo."
8,2007,"A6FF72C5","Quantitativo","uniqueModules","45","contagem","Medido","Contagem de simbolos, regras logicas e prefabs usados pela montagem visual.","Indica variedade basica de composicao.","A variedade vem dos simbolos de entrada, sala, ramificacao, tesouro, armadilha, arena, saida e dos assets configurados."
8,2007,"A6FF72C5","Quantitativo","navigableVolumeRatio","100%","%","Estimado sem NavMesh","Estimativa logica de celulas navegaveis antes de NavMesh.","Use como estimativa inicial, nao como validacao fisica final.","A navegabilidade e estimada no grid logico; validacao fisica final ainda exige NavMesh."
8,2007,"A6FF72C5","Quantitativo","criticalPathLength","370","metros","Medido","Maior distancia encontrada a partir do simbolo inicial materializado.","Aproxima o percurso entre o simbolo inicial e o terminal mais distante.","A gramatica pode controlar um caminho principal longo por regras sequenciais."
8,2007,"A6FF72C5","Quantitativo","avgAlternativePathLength","35","metros","Medido","Media das regras de loop/atalho materializadas.","Ha caminhos alternativos mensuraveis.","Loops sao suportados apenas quando a gramatica inclui regras de retorno/atalho."
8,2007,"A6FF72C5","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se o sistema de spawn usa salas/celulas geradas por simbolos terminais.","Sistema configurado e com orcamento ativo.","Spawns usam salas/celulas derivadas; balanceamento de combate ainda e camada de gameplay."
8,2007,"A6FF72C5","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se loot pode ser distribuido sobre salas/celulas derivadas.","Sistema configurado e com orcamento ativo.","Loot pode usar simbolos Treasure ou salas derivadas, mas progressao economica exige regra complementar."
8,2007,"A6FF72C5","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se armadilhas podem ser marcadas em areas navegaveis.","Sistema configurado e com orcamento ativo.","Armadilhas podem usar simbolos Trap ou gargalos, mas pacing de desafio exige camada semantica."
8,2007,"A6FF72C5","Booleano","SupportsBacktrackingLoops","Sim","sim/nao","Medido","Conta execucoes em que regras de loop produziram ciclos navegaveis.","A dungeon possui loop para retorno/caminho alternativo.","Suporte nativo quando a gramatica inclui producoes de loop; nao precisa misturar outro algoritmo."
8,2007,"A6FF72C5","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Conta execucoes com regras verticais materializadas entre pavimentos.","Parametro atendido quando regras verticais da propria gramatica foram materializadas.","Implementado por regras verticais da propria gramatica, sem BSP, Room Graph, WFC ou outro metodo."
8,2007,"A6FF72C5","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Conta execucoes com mais de um pavimento conectado por regras verticais.","Parametro atendido quando a gramatica derivou pavimentos conectados.","Implementado por simbolos em pavimentos diferentes e producoes verticais entre eles."
8,2007,"A6FF72C5","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Conta execucoes com regra de arena ou sala ampla acima da area minima configurada.","Existe ao menos uma sala grande o suficiente.","Suportado por uma regra terminal especifica de BossArena, com tamanho configuravel."
8,2007,"A6FF72C5","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","O Grammar-Based Generation e deterministico quando todas as escolhas usam a mesma seed."
8,2007,"A6FF72C5","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Conta execucoes abaixo do limite de tempo configurado.","Tempo registrado: 51.511 ms.","O custo cresce com quantidade de simbolos, tentativas de embedding e numero de pavimentos."
8,2007,"A6FF72C5","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Verifica se os orcamentos de inimigos, loot e armadilhas cabem nas celulas livres.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","Orcamentos sao aplicados apos a derivacao, sobre celulas livres."
8,2007,"A6FF72C5","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na diversidade de hashes topologicos entre seeds.","Diversidade topologica: 100%.","A variacao entre seeds depende da escolha das producoes e da interpretacao espacial."
8,2007,"A6FF72C5","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na clareza das regras de producao e dos simbolos materializados.","A derivacao por regras facilita explicar por que cada sala existe.","A gramatica e facil de documentar porque cada resultado pode ser explicado por uma sequencia de regras."
8,2007,"A6FF72C5","Qualitativo","Flow","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","O controle de fluxo e uma vantagem forte, pois caminho principal, ramificacoes e loops sao regras explicitas."
8,2007,"A6FF72C5","Qualitativo","Legibility","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e legibilidade da derivacao espacial.","Indica se o layout tende a ser compreensivel.","A legibilidade depende da interpretacao espacial: regras claras podem gerar mapas confusos se o embedding ficar apertado."
8,2007,"A6FF72C5","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural depende do repertorio de producoes; aumentar a gramatica aumenta expressividade."
8,2007,"A6FF72C5","Performance","layoutGenerationMilliseconds","0.565","ms","Medido","Tempo para expandir regras, interpretar simbolos no grid e conectar derivacoes.","Representa o custo da expansao e interpretacao da gramatica.","Mede custo de expandir regras, posicionar simbolos e abrir corredores; compare separado da instanciacao Unity."
8,2007,"A6FF72C5","Performance","geometryInstantiationMilliseconds","49.463","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao incluiu custo visual.","Custo visual depende dos prefabs/Unity, nao do Grammar-Based Generation puro."
8,2007,"A6FF72C5","Performance","metricsCalculationMilliseconds","1.482","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
8,2007,"A6FF72C5","Performance","totalGenerationMilliseconds","51.511","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
8,2007,"A6FF72C5","Performance","generatedGameObjectCount","4360","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena derivada."
8,2007,"A6FF72C5","Performance","occupiedCellCount","3165","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante dos simbolos e corredores materializados."
8,2007,"A6FF72C5","Performance","connectionCount","26","contagem","Medido","Quantidade de conexoes criadas por regras sequenciais, laterais, loops e verticalidade.","Reflete a complexidade topologica resultante das regras de producao.","Metrica natural para a gramatica, pois corresponde ao numero de relacoes materializadas entre simbolos."
8,2007,"A6FF72C5","Performance","managedMemoryDeltaKB","2120","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
