runIndex,seed,topologyHash,category,parameterName,value,unit,status,collectionMethod,interpretation,algorithmApplicability
8,2007,"D6B4C89C","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na natureza explicita do grafo de nos e arestas.","A estrutura de nos e arestas facilita inspecao, depuracao e reproducao por seed.","Room Graph e facil de depurar porque a topologia pode ser inspecionada como nos e arestas."
8,2007,"D6B4C89C","Qualitativo","Flow","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","O controle de fluxo e uma das maiores vantagens do Room Graph, pois caminhos e ramificacoes sao explicitos."
8,2007,"D6B4C89C","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e ramificacao do grafo.","Indica se o layout tende a ser compreensivel.","A legibilidade depende do embedding: o grafo e claro, mas corredores podem cruzar se o layout espacial ficar apertado."
8,2007,"D6B4C89C","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural e boa em macrofluxo; variedade local ainda depende de regras de decoracao/assets."
8,2007,"D6B4C89C","Performance","layoutGenerationMilliseconds","2.796","ms","Medido","Tempo para criar, posicionar e conectar o Room Graph logico.","Representa o custo algoritmico principal do Room Graph.","Mede custo de criar nos, posiciona-los e conectar o grafo; compare separado da instanciacao Unity."
8,2007,"D6B4C89C","Performance","geometryInstantiationMilliseconds","0","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao mediu apenas o layout logico.","Custo visual depende dos prefabs/Unity, nao do Room Graph puro."
8,2007,"D6B4C89C","Performance","metricsCalculationMilliseconds","9.225","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
8,2007,"D6B4C89C","Performance","totalGenerationMilliseconds","12.022","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
8,2007,"D6B4C89C","Performance","generatedGameObjectCount","0","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena gerada pelo grafo."
8,2007,"D6B4C89C","Performance","occupiedCellCount","4221","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante do embedding dos nos e corredores."
8,2007,"D6B4C89C","Performance","connectionCount","48","contagem","Medido","Quantidade de arestas/conexoes no grafo.","Reflete diretamente a complexidade topologica do grafo.","Metrica muito natural para Room Graph, pois corresponde diretamente ao numero de arestas."
8,2007,"D6B4C89C","Performance","managedMemoryDeltaKB","1008","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
9,2008,"80993A22","Quantitativo","numRoomsTarget","45","contagem","Medido","Contagem de nos/salas posicionados pelo Room Graph.","Indica quantos nos do grafo foram efetivamente posicionados como salas.","Room Graph controla salas como nos do grafo; a etapa de embedding pode gerar menos salas se nao houver espaco sem sobreposicao."
9,2008,"80993A22","Quantitativo","connectivityRatio","100%","%","Medido","Busca no grafo de salas a partir da sala inicial.","Mostra se as salas ficaram conectadas no componente principal do grafo.","Room Graph e forte neste parametro: a arvore de conexoes garante componente principal conectado quando ha pelo menos duas salas."
9,2008,"80993A22","Quantitativo","verticalVariance","2","metros","Medido","Desvio padrao das alturas dos nos/salas entre pavimentos.","Valor acima de 0 indica variacao vertical gerada por pavimentos e arestas verticais.","Room Graph puro suporta verticalidade ao criar arestas verticais entre nos de pavimentos adjacentes."
9,2008,"80993A22","Quantitativo","fillPercentage","55.93%","%","Medido","Celulas ocupadas por salas e corredores divididas pelo total do grid.","Indica densidade espacial da dungeon.","A densidade depende do numero de nos, tamanhos de sala e sucesso do posicionamento espacial do grafo."
9,2008,"80993A22","Quantitativo","branchFactor","2.044","media","Medido","Media de arestas por no/sala no grafo.","Valores maiores indicam mais bifurcacoes e loops no grafo.","O fator de ramificacao e diretamente controlado por arvore inicial e arestas extras de loop."
9,2008,"80993A22","Quantitativo","avgPathLength","90.818","metros","Medido","Distancias calculadas no grafo explicito de salas.","Distancia media a partir da sala inicial.","Caminhos sao naturais para Room Graph, pois o algoritmo ja trabalha com grafo explicito."
9,2008,"80993A22","Quantitativo","uniqueModules","4","contagem","Medido","Contagem de modulos logicos e prefabs usados pela montagem do Room Graph.","Indica variedade basica de composicao.","A variedade vem das categorias logicas do grafo, conectores, corredores e assets configurados."
9,2008,"80993A22","Quantitativo","navigableVolumeRatio","100%","%","Estimado sem NavMesh","Estimativa logica de celulas navegaveis antes de NavMesh.","Use como estimativa inicial, nao como validacao fisica final.","A navegabilidade e estimada no grid logico; validacao fisica final ainda exige NavMesh."
9,2008,"80993A22","Quantitativo","criticalPathLength","178","metros","Medido","Maior distancia encontrada no grafo a partir da sala inicial.","Aproxima o percurso principal entre inicio e ponto mais distante no grafo.","Room Graph mede bem percurso principal porque distancias no grafo sao parte central do modelo."
9,2008,"80993A22","Quantitativo","avgAlternativePathLength","20","metros","Medido","Media das arestas extras marcadas como loops.","Ha caminhos alternativos mensuraveis.","Loops e atalhos sao uma vantagem direta do Room Graph, bastando adicionar arestas extras."
9,2008,"80993A22","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se o sistema de spawn usa salas/celulas geradas pelo grafo.","Sistema configurado e com orcamento ativo.","Room Graph oferece salas/nos claros para spawns; balanceamento de combate e camada de gameplay."
9,2008,"80993A22","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se loot pode ser distribuido sobre salas/celulas do grafo.","Sistema configurado e com orcamento ativo.","Loot pode ser distribuido por nos/salas ou por distancia no grafo."
9,2008,"80993A22","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se armadilhas podem ser marcadas em areas navegaveis.","Sistema configurado e com orcamento ativo.","Armadilhas podem ser colocadas em salas, corredores ou arestas especificas do grafo."
9,2008,"80993A22","Booleano","SupportsBacktrackingLoops","Sim","sim/nao","Medido","Conta execucoes em que o grafo recebeu ciclos navegaveis.","A dungeon possui loop para retorno/caminho alternativo.","Suporte nativo quando o grafo recebe arestas extras alem da arvore de conectividade."
9,2008,"80993A22","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Conta execucoes com arestas verticais entre pavimentos.","Parametro atendido quando existem arestas verticais Room Graph entre pavimentos.","Implementado como arestas verticais do proprio Room Graph, sem usar BSP ou outro algoritmo auxiliar."
9,2008,"80993A22","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Conta execucoes com mais de um pavimento conectado por arestas verticais.","Parametro atendido quando ha pavimentos conectados dentro do mesmo grafo.","Implementado por nos distribuidos em pavimentos e arestas verticais entre camadas."
9,2008,"80993A22","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Conta execucoes com ao menos uma sala acima da area minima configurada.","Existe ao menos uma sala grande o suficiente.","Suportado se algum no/sala for grande o suficiente; pode exigir parametros de tamanho ou uma regra de no especial."
9,2008,"80993A22","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","O Room Graph e deterministico quando todas as escolhas usam a mesma seed."
9,2008,"80993A22","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Conta execucoes abaixo do limite de tempo configurado.","Tempo registrado: 10.994 ms.","Room Graph tende a ser rapido; a etapa mais sensivel e o posicionamento sem sobreposicao das salas."
9,2008,"80993A22","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Verifica se os orcamentos de inimigos, loot e armadilhas cabem nas celulas livres.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","Orcamentos sao controlados por camada de spawn sobre os nos/salas gerados."
9,2008,"80993A22","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na diversidade de hashes topologicos entre seeds.","Diversidade topologica: 100%.","A variacao entre seeds depende da combinacao entre grafo, embedding espacial e arestas extras."
9,2008,"80993A22","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na natureza explicita do grafo de nos e arestas.","A estrutura de nos e arestas facilita inspecao, depuracao e reproducao por seed.","Room Graph e facil de depurar porque a topologia pode ser inspecionada como nos e arestas."
9,2008,"80993A22","Qualitativo","Flow","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","O controle de fluxo e uma das maiores vantagens do Room Graph, pois caminhos e ramificacoes sao explicitos."
9,2008,"80993A22","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e ramificacao do grafo.","Indica se o layout tende a ser compreensivel.","A legibilidade depende do embedding: o grafo e claro, mas corredores podem cruzar se o layout espacial ficar apertado."
9,2008,"80993A22","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural e boa em macrofluxo; variedade local ainda depende de regras de decoracao/assets."
9,2008,"80993A22","Performance","layoutGenerationMilliseconds","2.707","ms","Medido","Tempo para criar, posicionar e conectar o Room Graph logico.","Representa o custo algoritmico principal do Room Graph.","Mede custo de criar nos, posiciona-los e conectar o grafo; compare separado da instanciacao Unity."
9,2008,"80993A22","Performance","geometryInstantiationMilliseconds","0","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao mediu apenas o layout logico.","Custo visual depende dos prefabs/Unity, nao do Room Graph puro."
9,2008,"80993A22","Performance","metricsCalculationMilliseconds","8.285","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
9,2008,"80993A22","Performance","totalGenerationMilliseconds","10.994","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
9,2008,"80993A22","Performance","generatedGameObjectCount","0","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena gerada pelo grafo."
9,2008,"80993A22","Performance","occupiedCellCount","4582","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante do embedding dos nos e corredores."
9,2008,"80993A22","Performance","connectionCount","46","contagem","Medido","Quantidade de arestas/conexoes no grafo.","Reflete diretamente a complexidade topologica do grafo.","Metrica muito natural para Room Graph, pois corresponde diretamente ao numero de arestas."
9,2008,"80993A22","Performance","managedMemoryDeltaKB","1080","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
10,2009,"49706998","Quantitativo","numRoomsTarget","47","contagem","Medido","Contagem de nos/salas posicionados pelo Room Graph.","Indica quantos nos do grafo foram efetivamente posicionados como salas.","Room Graph controla salas como nos do grafo; a etapa de embedding pode gerar menos salas se nao houver espaco sem sobreposicao."
10,2009,"49706998","Quantitativo","connectivityRatio","100%","%","Medido","Busca no grafo de salas a partir da sala inicial.","Mostra se as salas ficaram conectadas no componente principal do grafo.","Room Graph e forte neste parametro: a arvore de conexoes garante componente principal conectado quando ha pelo menos duas salas."
10,2009,"49706998","Quantitativo","verticalVariance","2","metros","Medido","Desvio padrao das alturas dos nos/salas entre pavimentos.","Valor acima de 0 indica variacao vertical gerada por pavimentos e arestas verticais.","Room Graph puro suporta verticalidade ao criar arestas verticais entre nos de pavimentos adjacentes."
10,2009,"49706998","Quantitativo","fillPercentage","54.77%","%","Medido","Celulas ocupadas por salas e corredores divididas pelo total do grid.","Indica densidade espacial da dungeon.","A densidade depende do numero de nos, tamanhos de sala e sucesso do posicionamento espacial do grafo."
10,2009,"49706998","Quantitativo","branchFactor","2.043","media","Medido","Media de arestas por no/sala no grafo.","Valores maiores indicam mais bifurcacoes e loops no grafo.","O fator de ramificacao e diretamente controlado por arvore inicial e arestas extras de loop."
10,2009,"49706998","Quantitativo","avgPathLength","171","metros","Medido","Distancias calculadas no grafo explicito de salas.","Distancia media a partir da sala inicial.","Caminhos sao naturais para Room Graph, pois o algoritmo ja trabalha com grafo explicito."
10,2009,"49706998","Quantitativo","uniqueModules","4","contagem","Medido","Contagem de modulos logicos e prefabs usados pela montagem do Room Graph.","Indica variedade basica de composicao.","A variedade vem das categorias logicas do grafo, conectores, corredores e assets configurados."
10,2009,"49706998","Quantitativo","navigableVolumeRatio","100%","%","Estimado sem NavMesh","Estimativa logica de celulas navegaveis antes de NavMesh.","Use como estimativa inicial, nao como validacao fisica final.","A navegabilidade e estimada no grid logico; validacao fisica final ainda exige NavMesh."
10,2009,"49706998","Quantitativo","criticalPathLength","328","metros","Medido","Maior distancia encontrada no grafo a partir da sala inicial.","Aproxima o percurso principal entre inicio e ponto mais distante no grafo.","Room Graph mede bem percurso principal porque distancias no grafo sao parte central do modelo."
10,2009,"49706998","Quantitativo","avgAlternativePathLength","45","metros","Medido","Media das arestas extras marcadas como loops.","Ha caminhos alternativos mensuraveis.","Loops e atalhos sao uma vantagem direta do Room Graph, bastando adicionar arestas extras."
10,2009,"49706998","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se o sistema de spawn usa salas/celulas geradas pelo grafo.","Sistema configurado e com orcamento ativo.","Room Graph oferece salas/nos claros para spawns; balanceamento de combate e camada de gameplay."
10,2009,"49706998","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se loot pode ser distribuido sobre salas/celulas do grafo.","Sistema configurado e com orcamento ativo.","Loot pode ser distribuido por nos/salas ou por distancia no grafo."
10,2009,"49706998","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se armadilhas podem ser marcadas em areas navegaveis.","Sistema configurado e com orcamento ativo.","Armadilhas podem ser colocadas em salas, corredores ou arestas especificas do grafo."
10,2009,"49706998","Booleano","SupportsBacktrackingLoops","Sim","sim/nao","Medido","Conta execucoes em que o grafo recebeu ciclos navegaveis.","A dungeon possui loop para retorno/caminho alternativo.","Suporte nativo quando o grafo recebe arestas extras alem da arvore de conectividade."
10,2009,"49706998","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Conta execucoes com arestas verticais entre pavimentos.","Parametro atendido quando existem arestas verticais Room Graph entre pavimentos.","Implementado como arestas verticais do proprio Room Graph, sem usar BSP ou outro algoritmo auxiliar."
10,2009,"49706998","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Conta execucoes com mais de um pavimento conectado por arestas verticais.","Parametro atendido quando ha pavimentos conectados dentro do mesmo grafo.","Implementado por nos distribuidos em pavimentos e arestas verticais entre camadas."
10,2009,"49706998","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Conta execucoes com ao menos uma sala acima da area minima configurada.","Existe ao menos uma sala grande o suficiente.","Suportado se algum no/sala for grande o suficiente; pode exigir parametros de tamanho ou uma regra de no especial."
10,2009,"49706998","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","O Room Graph e deterministico quando todas as escolhas usam a mesma seed."
10,2009,"49706998","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Conta execucoes abaixo do limite de tempo configurado.","Tempo registrado: 11.229 ms.","Room Graph tende a ser rapido; a etapa mais sensivel e o posicionamento sem sobreposicao das salas."
10,2009,"49706998","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Verifica se os orcamentos de inimigos, loot e armadilhas cabem nas celulas livres.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","Orcamentos sao controlados por camada de spawn sobre os nos/salas gerados."
10,2009,"49706998","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na diversidade de hashes topologicos entre seeds.","Diversidade topologica: 100%.","A variacao entre seeds depende da combinacao entre grafo, embedding espacial e arestas extras."
10,2009,"49706998","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na natureza explicita do grafo de nos e arestas.","A estrutura de nos e arestas facilita inspecao, depuracao e reproducao por seed.","Room Graph e facil de depurar porque a topologia pode ser inspecionada como nos e arestas."
10,2009,"49706998","Qualitativo","Flow","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","O controle de fluxo e uma das maiores vantagens do Room Graph, pois caminhos e ramificacoes sao explicitos."
10,2009,"49706998","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e ramificacao do grafo.","Indica se o layout tende a ser compreensivel.","A legibilidade depende do embedding: o grafo e claro, mas corredores podem cruzar se o layout espacial ficar apertado."
10,2009,"49706998","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural e boa em macrofluxo; variedade local ainda depende de regras de decoracao/assets."
10,2009,"49706998","Performance","layoutGenerationMilliseconds","3.108","ms","Medido","Tempo para criar, posicionar e conectar o Room Graph logico.","Representa o custo algoritmico principal do Room Graph.","Mede custo de criar nos, posiciona-los e conectar o grafo; compare separado da instanciacao Unity."
10,2009,"49706998","Performance","geometryInstantiationMilliseconds","0","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao mediu apenas o layout logico.","Custo visual depende dos prefabs/Unity, nao do Room Graph puro."
10,2009,"49706998","Performance","metricsCalculationMilliseconds","8.12","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
10,2009,"49706998","Performance","totalGenerationMilliseconds","11.229","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
10,2009,"49706998","Performance","generatedGameObjectCount","0","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena gerada pelo grafo."
10,2009,"49706998","Performance","occupiedCellCount","4487","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante do embedding dos nos e corredores."
10,2009,"49706998","Performance","connectionCount","48","contagem","Medido","Quantidade de arestas/conexoes no grafo.","Reflete diretamente a complexidade topologica do grafo.","Metrica muito natural para Room Graph, pois corresponde diretamente ao numero de arestas."
10,2009,"49706998","Performance","managedMemoryDeltaKB","1048","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
11,2010,"7443C078","Quantitativo","numRoomsTarget","42","contagem","Medido","Contagem de nos/salas posicionados pelo Room Graph.","Indica quantos nos do grafo foram efetivamente posicionados como salas.","Room Graph controla salas como nos do grafo; a etapa de embedding pode gerar menos salas se nao houver espaco sem sobreposicao."
11,2010,"7443C078","Quantitativo","connectivityRatio","100%","%","Medido","Busca no grafo de salas a partir da sala inicial.","Mostra se as salas ficaram conectadas no componente principal do grafo.","Room Graph e forte neste parametro: a arvore de conexoes garante componente principal conectado quando ha pelo menos duas salas."
11,2010,"7443C078","Quantitativo","verticalVariance","1.998","metros","Medido","Desvio padrao das alturas dos nos/salas entre pavimentos.","Valor acima de 0 indica variacao vertical gerada por pavimentos e arestas verticais.","Room Graph puro suporta verticalidade ao criar arestas verticais entre nos de pavimentos adjacentes."
11,2010,"7443C078","Quantitativo","fillPercentage","55.55%","%","Medido","Celulas ocupadas por salas e corredores divididas pelo total do grid.","Indica densidade espacial da dungeon.","A densidade depende do numero de nos, tamanhos de sala e sucesso do posicionamento espacial do grafo."
11,2010,"7443C078","Quantitativo","branchFactor","2.048","media","Medido","Media de arestas por no/sala no grafo.","Valores maiores indicam mais bifurcacoes e loops no grafo.","O fator de ramificacao e diretamente controlado por arvore inicial e arestas extras de loop."
11,2010,"7443C078","Quantitativo","avgPathLength","82.293","metros","Medido","Distancias calculadas no grafo explicito de salas.","Distancia media a partir da sala inicial.","Caminhos sao naturais para Room Graph, pois o algoritmo ja trabalha com grafo explicito."
11,2010,"7443C078","Quantitativo","uniqueModules","4","contagem","Medido","Contagem de modulos logicos e prefabs usados pela montagem do Room Graph.","Indica variedade basica de composicao.","A variedade vem das categorias logicas do grafo, conectores, corredores e assets configurados."
11,2010,"7443C078","Quantitativo","navigableVolumeRatio","100%","%","Estimado sem NavMesh","Estimativa logica de celulas navegaveis antes de NavMesh.","Use como estimativa inicial, nao como validacao fisica final.","A navegabilidade e estimada no grid logico; validacao fisica final ainda exige NavMesh."
11,2010,"7443C078","Quantitativo","criticalPathLength","142","metros","Medido","Maior distancia encontrada no grafo a partir da sala inicial.","Aproxima o percurso principal entre inicio e ponto mais distante no grafo.","Room Graph mede bem percurso principal porque distancias no grafo sao parte central do modelo."
11,2010,"7443C078","Quantitativo","avgAlternativePathLength","26","metros","Medido","Media das arestas extras marcadas como loops.","Ha caminhos alternativos mensuraveis.","Loops e atalhos sao uma vantagem direta do Room Graph, bastando adicionar arestas extras."
11,2010,"7443C078","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se o sistema de spawn usa salas/celulas geradas pelo grafo.","Sistema configurado e com orcamento ativo.","Room Graph oferece salas/nos claros para spawns; balanceamento de combate e camada de gameplay."
11,2010,"7443C078","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se loot pode ser distribuido sobre salas/celulas do grafo.","Sistema configurado e com orcamento ativo.","Loot pode ser distribuido por nos/salas ou por distancia no grafo."
11,2010,"7443C078","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se armadilhas podem ser marcadas em areas navegaveis.","Sistema configurado e com orcamento ativo.","Armadilhas podem ser colocadas em salas, corredores ou arestas especificas do grafo."
11,2010,"7443C078","Booleano","SupportsBacktrackingLoops","Sim","sim/nao","Medido","Conta execucoes em que o grafo recebeu ciclos navegaveis.","A dungeon possui loop para retorno/caminho alternativo.","Suporte nativo quando o grafo recebe arestas extras alem da arvore de conectividade."
11,2010,"7443C078","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Conta execucoes com arestas verticais entre pavimentos.","Parametro atendido quando existem arestas verticais Room Graph entre pavimentos.","Implementado como arestas verticais do proprio Room Graph, sem usar BSP ou outro algoritmo auxiliar."
11,2010,"7443C078","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Conta execucoes com mais de um pavimento conectado por arestas verticais.","Parametro atendido quando ha pavimentos conectados dentro do mesmo grafo.","Implementado por nos distribuidos em pavimentos e arestas verticais entre camadas."
11,2010,"7443C078","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Conta execucoes com ao menos uma sala acima da area minima configurada.","Existe ao menos uma sala grande o suficiente.","Suportado se algum no/sala for grande o suficiente; pode exigir parametros de tamanho ou uma regra de no especial."
11,2010,"7443C078","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","O Room Graph e deterministico quando todas as escolhas usam a mesma seed."
11,2010,"7443C078","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Conta execucoes abaixo do limite de tempo configurado.","Tempo registrado: 14.295 ms.","Room Graph tende a ser rapido; a etapa mais sensivel e o posicionamento sem sobreposicao das salas."
11,2010,"7443C078","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Verifica se os orcamentos de inimigos, loot e armadilhas cabem nas celulas livres.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","Orcamentos sao controlados por camada de spawn sobre os nos/salas gerados."
11,2010,"7443C078","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na diversidade de hashes topologicos entre seeds.","Diversidade topologica: 100%.","A variacao entre seeds depende da combinacao entre grafo, embedding espacial e arestas extras."
11,2010,"7443C078","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada na natureza explicita do grafo de nos e arestas.","A estrutura de nos e arestas facilita inspecao, depuracao e reproducao por seed.","Room Graph e facil de depurar porque a topologia pode ser inspecionada como nos e arestas."
11,2010,"7443C078","Qualitativo","Flow","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","O controle de fluxo e uma das maiores vantagens do Room Graph, pois caminhos e ramificacoes sao explicitos."
11,2010,"7443C078","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em conectividade, densidade e ramificacao do grafo.","Indica se o layout tende a ser compreensivel.","A legibilidade depende do embedding: o grafo e claro, mas corredores podem cruzar se o layout espacial ficar apertado."
11,2010,"7443C078","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Estimativa baseada em quantidade de salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","A variedade estrutural e boa em macrofluxo; variedade local ainda depende de regras de decoracao/assets."
11,2010,"7443C078","Performance","layoutGenerationMilliseconds","4.03","ms","Medido","Tempo para criar, posicionar e conectar o Room Graph logico.","Representa o custo algoritmico principal do Room Graph.","Mede custo de criar nos, posiciona-los e conectar o grafo; compare separado da instanciacao Unity."
11,2010,"7443C078","Performance","geometryInstantiationMilliseconds","0","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando habilitado.","A execucao mediu apenas o layout logico.","Custo visual depende dos prefabs/Unity, nao do Room Graph puro."
11,2010,"7443C078","Performance","metricsCalculationMilliseconds","10.264","ms","Medido","Tempo para calcular e consolidar metricas apos a geracao.","Ajuda a quantificar custo da instrumentacao.","Custo da instrumentacao, nao do algoritmo."
11,2010,"7443C078","Performance","totalGenerationMilliseconds","14.295","ms","Medido","Tempo total medido da execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Inclui layout, instanciacao visual e metricas; use junto com o tempo logico."
11,2010,"7443C078","Performance","generatedGameObjectCount","0","contagem","Medido","Quantidade de GameObjects criados durante a montagem visual.","Indica peso potencial de instanciacao no Unity.","Reflete peso da montagem visual da cena gerada pelo grafo."
11,2010,"7443C078","Performance","occupiedCellCount","4551","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Proxy de escala espacial resultante do embedding dos nos e corredores."
11,2010,"7443C078","Performance","connectionCount","43","contagem","Medido","Quantidade de arestas/conexoes no grafo.","Reflete diretamente a complexidade topologica do grafo.","Metrica muito natural para Room Graph, pois corresponde diretamente ao numero de arestas."
11,2010,"7443C078","Performance","managedMemoryDeltaKB","1052","KB","Estimado","Variacao aproximada de memoria gerenciada durante a execucao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Estimativa sujeita ao GC da Unity; use como indicio comparativo."
12,2011,"528E1BFE","Quantitativo","numRoomsTarget","46","contagem","Medido","Contagem de nos/salas posicionados pelo Room Graph.","Indica quantos nos do grafo foram efetivamente posicionados como salas.","Room Graph controla salas como nos do grafo; a etapa de embedding pode gerar menos salas se nao houver espaco sem sobreposicao."
